date,EEM,IWM,QQQ,SPY
2016-04-07,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-08,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-11,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-12,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-13,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-14,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-15,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-18,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-19,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-20,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-21,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-22,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-25,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-26,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-27,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-28,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-04-29,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-02,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-03,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-04,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-05,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-06,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-09,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-10,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-11,0.174340158700943,0.47390565276145935,0.174340158700943,0.17741402983665466
2016-05-12,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-13,0.17441332340240479,0.47410452365875244,0.17441332340240479,0.1770688146352768
2016-05-16,0.1745603382587433,0.47450417280197144,0.1745603382587433,0.1763751357793808
2016-05-17,0.17466725409030914,0.47479480504989624,0.17466725409030914,0.17587070167064667
2016-05-18,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-19,0.17553532123565674,0.4733940660953522,0.17553532123565674,0.17553532123565674
2016-05-20,0.17636795341968536,0.4708961546421051,0.17636795341968536,0.17636795341968536
2016-05-23,0.17350958287715912,0.4716479182243347,0.17350958287715912,0.18133296072483063
2016-05-24,0.17395150661468506,0.47284919023513794,0.17395150661468506,0.17924781143665314
2016-05-25,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-26,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-27,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-05-31,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-01,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-02,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-03,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-06,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-07,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-08,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-09,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-10,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-13,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-14,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-15,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-16,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-17,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-20,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-21,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-22,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-23,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-24,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-27,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-28,0.1887875199317932,0.43363744020462036,0.1887875199317932,0.1887875199317932
2016-06-29,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-06-30,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-01,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-05,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-06,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-07,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-08,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-11,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-12,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-13,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-14,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-15,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-18,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-19,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-20,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-21,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-22,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-25,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-26,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-27,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-28,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-07-29,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-01,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-02,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-03,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-04,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-05,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-08,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-09,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-10,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-11,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-12,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-15,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-16,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-17,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-18,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-19,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-22,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-23,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-24,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-25,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-26,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-29,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-30,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-08-31,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-01,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-02,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-06,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-07,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-08,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-09,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-12,0.18171268701553345,0.45486196875572205,0.18171268701553345,0.18171268701553345
2016-09-13,0.17777009308338165,0.46668967604637146,0.17777009308338165,0.17777009308338165
2016-09-14,0.18643638491630554,0.44069090485572815,0.18643638491630554,0.18643638491630554
2016-09-15,0.18679450452327728,0.433493047952652,0.18679450452327728,0.19291792809963226
2016-09-16,0.1757483035326004,0.4647795855998993,0.1757483035326004,0.1837237924337387
2016-09-19,0.1807578057050705,0.4475468099117279,0.1807578057050705,0.19093762338161469
2016-09-20,0.17889855802059174,0.4610917568206787,0.17889855802059174,0.18111111223697662
2016-09-21,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-22,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-23,0.1756817102432251,0.47295480966567993,0.1756817102432251,0.1756817102432251
2016-09-26,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-27,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-28,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-29,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-09-30,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-03,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-04,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-05,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-06,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-07,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-10,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-11,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-12,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-13,0.17457763850688934,0.4745512306690216,0.17457763850688934,0.1762934774160385
2016-10-14,0.1755332350730896,0.473400354385376,0.1755332350730896,0.1755332350730896
2016-10-17,0.1748485267162323,0.4740656316280365,0.1748485267162323,0.17623727023601532
2016-10-18,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-19,0.17487141489982605,0.4753497540950775,0.17487141489982605,0.17490743100643158
2016-10-20,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-21,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-24,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-25,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-26,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-10-27,0.1748141348361969,0.4751940667629242,0.1748141348361969,0.17517763376235962
2016-10-28,0.17162403464317322,0.4665224850177765,0.17162403464317322,0.19022943079471588
2016-10-31,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-11-01,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-11-02,0.18805745244026184,0.4358276128768921,0.18805745244026184,0.18805745244026184
2016-11-03,0.1928349733352661,0.4214950501918793,0.1928349733352661,0.1928349733352661
2016-11-04,0.19473794102668762,0.41578617691993713,0.19473794102668762,0.19473794102668762
2016-11-07,0.19161967933177948,0.42514094710350037,0.19161967933177948,0.19161967933177948
2016-11-08,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-11-09,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-11-10,0.17468172311782837,0.4748341143131256,0.17468172311782837,0.17580243945121765
2016-11-11,0.17496372759342194,0.46702688932418823,0.17496372759342194,0.1830456405878067
2016-11-14,0.18140609562397003,0.45488613843917847,0.18140609562397003,0.18230174481868744
2016-11-15,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-11-16,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-11-17,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-11-18,0.17478829622268677,0.4751238524913788,0.17478829622268677,0.1752994954586029
2016-11-21,0.1743689477443695,0.47398391366004944,0.1743689477443695,0.17727819085121155
2016-11-22,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-11-23,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-11-25,0.1748165339231491,0.4752005934715271,0.1748165339231491,0.1751662790775299
2016-11-28,0.1748155951499939,0.47519803047180176,0.1748155951499939,0.17517077922821045
2016-11-29,0.17487040162086487,0.47534701228141785,0.17487040162086487,0.17491215467453003
2016-11-30,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-01,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-02,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-05,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-06,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-07,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-08,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-09,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-12,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-13,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-14,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-15,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-16,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-19,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-20,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-21,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-22,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-23,0.17380696535110474,0.47245627641677856,0.17380696535110474,0.17992974817752838
2016-12-27,0.17380760610103607,0.47245803475379944,0.17380760610103607,0.17992675304412842
2016-12-28,0.17464524507522583,0.47473499178886414,0.17464524507522583,0.175974503159523
2016-12-29,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2016-12-30,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-03,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-04,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-05,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-06,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-09,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-10,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-11,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-12,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-13,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-17,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-18,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-19,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-20,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-23,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-24,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-25,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-26,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-27,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-30,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-01-31,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-01,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-02,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-03,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-06,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-07,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-08,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-09,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-10,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-13,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-14,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-15,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-16,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-17,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-21,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-22,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-23,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-24,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-27,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-02-28,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-01,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-02,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-03,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-06,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-07,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-08,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-09,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-10,0.17309153079986572,0.4705115258693695,0.17309153079986572,0.18330545723438263
2017-03-13,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-14,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-15,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-16,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-17,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-20,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-21,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-22,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-23,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-24,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-27,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-28,0.1798436939716339,0.4604688882827759,0.1798436939716339,0.1798436939716339
2017-03-29,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-30,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-03-31,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-03,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-04,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-05,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-06,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-07,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-10,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-11,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-12,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-13,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-17,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
2017-04-18,0.17487770318984985,0.47536689043045044,0.17487770318984985,0.17487770318984985
